repetitions,orthographic_form,meanDuration,medianDuration,stDevDuration
2,ввоз,0.5250000000000001,0.5250000000000001,0.025000000000000078
2,зарубежных,0.565,0.565,0.04499999999999993
2,грубым,0.3699999999999999,0.3699999999999999,0.010000000000000009
1,удручает,0.5800000000000001,0.5800000000000001,0.0
2,величие,0.475,0.475,0.025000000000000022
1,омрачается,0.6100000000000003,0.6100000000000003,0.0
9,неравенством,0.7133333333333334,0.69,0.09831920802501751
1,дисбалансом,0.9199999999999999,0.9199999999999999,0.0
1,волнениями,0.7999999999999989,0.7999999999999989,0.0
18,протокол,0.5866666666666667,0.5800000000000003,0.0663324958071079
2,водным,0.46999999999999986,0.46999999999999986,0.09999999999999998
3,ресурсам,0.6466666666666666,0.6100000000000003,0.05185449728701332
5,здравоохранению,0.932,1.0199999999999996,0.16714065932620936
2,ратифицированный,0.8049999999999997,0.8049999999999997,0.03500000000000014
2,швейцарией,0.6900000000000004,0.6900000000000004,0.05999999999999961
2,предпосылками,0.8150000000000002,0.8150000000000002,0.0750000000000004
6,роскошь,0.47666666666666674,0.46499999999999997,0.04988876515698585
3,потоками,0.4800000000000004,0.47000000000000064,0.02160246899469309
12,мальчишки,0.5416666666666667,0.545,0.0849346153749394
6,покатились,0.6883333333333335,0.5899999999999999,0.19852931493582732
16,траву,0.38375000000000004,0.385,0.05577577879330775
2,везучие,0.715,0.715,0.1349999999999999
4,увеличении,0.7374999999999999,0.7250000000000002,0.12557368354874354
2,недиагностированных,1.4249999999999996,1.4249999999999996,0.345
2,больных,0.5000000000000004,0.5000000000000004,0.029999999999999805
15,схватился,0.5786666666666667,0.5700000000000001,0.038099285499278816
4,выбежал,0.45999999999999996,0.48,0.04690415759823434
6,грядке,0.4466666666666666,0.44499999999999995,0.0334995854037363
8,плакала,0.61625,0.615,0.03838538133196028
2,перестанет,0.515,0.515,0.0050000000000000044
3,мужьях,0.5733333333333329,0.6299999999999994,0.09463379711052237
18,маврикий,0.5983333333333333,0.595,0.08902246907382427
8,николаевич,0.69,0.645,0.0977241014284603
2,позе,0.275,0.275,0.0050000000000000044
2,оберегателя,0.8150000000000002,0.8150000000000002,0.05499999999999994
20,доброй,0.37299999999999994,0.33999999999999986,0.07912648102879338
3,аварий,0.5666666666666667,0.5,0.15434449203720305
2,объектах,0.53,0.53,0.11999999999999988
2,члене,0.5450000000000002,0.5450000000000002,0.014999999999999902
6,отчего,0.4933333333333332,0.4849999999999999,0.0784573486395988
2,упокоятся,0.63,0.63,0.010000000000000009
5,души,0.36200000000000004,0.29000000000000004,0.12448293055676343
7,жертва,0.45714285714285713,0.3999999999999999,0.13603720979562756
4,забыта,0.5574999999999999,0.5299999999999998,0.0884236959191371
11,лена,0.38272727272727275,0.37,0.0709789865307023
6,отвернулась,0.89,0.885,0.06658328118479385
13,беспокойство,0.7761538461538462,0.7300000000000004,0.12821487142464347
13,охватило,0.586153846153846,0.5699999999999998,0.07364556089170114
2,штатном,0.4850000000000001,0.4850000000000001,0.025000000000000133
2,впечатления,0.6599999999999999,0.6599999999999999,0.14999999999999997
4,чернобыля,0.6499999999999999,0.675,0.13095800853708797
7,надолго,0.5514285714285714,0.5599999999999996,0.07529533687488277
4,останутся,0.4999999999999999,0.5049999999999999,0.058736700622353664
2,проявила,0.42500000000000004,0.42500000000000004,0.014999999999999902
1,направила,0.4700000000000002,0.4700000000000002,0.0
1,единодушный,0.6199999999999997,0.6199999999999997,0.0
1,упорствующим,0.7699999999999996,0.7699999999999996,0.0
1,правителям,0.5700000000000003,0.5700000000000003,0.0
13,целым,0.33769230769230774,0.32000000000000006,0.05146378056516233
6,решала,0.4233333333333335,0.4300000000000004,0.023570226039551764
5,осложнили,0.5959999999999999,0.5699999999999998,0.07578918128598568
5,повысили,0.5280000000000001,0.5599999999999996,0.03969886648255854
6,небе,0.3883333333333334,0.34,0.09805044053388488
1,похожего,0.43999999999999995,0.43999999999999995,0.0
1,раковину,0.48999999999999977,0.48999999999999977,0.0
11,сложны,0.520909090909091,0.5100000000000002,0.10706451287590758
2,многообразны,0.81,0.81,0.020000000000000018
11,укрепила,0.5554545454545454,0.5299999999999998,0.07958570410268836
7,увеличивать,0.6271428571428571,0.6100000000000003,0.10180012429325631
28,казалось,0.5303571428571429,0.52,0.1010120976791939
8,рассказывал,0.5574999999999999,0.5349999999999999,0.043517237963823036
2,противоправные,0.9100000000000004,0.9100000000000004,0.1100000000000001
16,деяния,0.5781250000000001,0.5800000000000001,0.07418041773271425
8,промолчал,0.6425,0.61,0.0962743475698485
2,намекали,0.6500000000000001,0.6500000000000001,0.02000000000000024
2,помолчали,0.6599999999999998,0.6599999999999998,0.05999999999999994
2,давешнею,0.54,0.54,0.029999999999999805
2,детскою,0.44500000000000006,0.44500000000000006,0.05499999999999994
6,неловко,0.5683333333333332,0.5799999999999998,0.06938219432166215
17,послом,0.46941176470588236,0.46999999999999975,0.05274473357990571
12,соблюдают,0.6608333333333333,0.6450000000000001,0.06957709552878896
8,высветить,0.665,0.635,0.13629013170439008
2,уделяло,0.3700000000000001,0.3700000000000001,0.009999999999999787
5,методам,0.45199999999999985,0.41000000000000014,0.0724982758415674
16,связанным,0.541875,0.54,0.0903616864329126
13,ограниченными,0.8399999999999999,0.8099999999999996,0.13750524465522132
10,вепонизации,0.8309999999999998,0.8049999999999997,0.10074224535913429
2,учреждении,0.8199999999999998,0.8199999999999998,0.10999999999999988
5,консенсусными,1.112,1.0300000000000002,0.10759182125050218
3,надлежащими,0.8699999999999998,0.71,0.240554914035583
17,проделанной,0.5958823529411765,0.5900000000000003,0.09524326893180754
2,поддакивал,0.7000000000000001,0.7000000000000001,0.05999999999999994
14,брату,0.4678571428571429,0.48,0.07929858325419478
10,возобновлению,0.7529999999999998,0.7699999999999997,0.05348831648126547
7,перейдем,0.43000000000000005,0.44999999999999996,0.04840306956027833
6,дунай,0.4133333333333333,0.41000000000000003,0.03448026810929533
6,протекает,0.5733333333333334,0.575,0.05088112507491252
40,противоречит,0.7035,0.7,0.06306940621252112
22,успешных,0.5722727272727273,0.5700000000000003,0.06134343101690368
9,результатах,0.6455555555555557,0.6400000000000006,0.09117883661746058
5,укрепляла,0.6000000000000001,0.5999999999999996,0.06228964600958989
10,убедительность,0.9390000000000001,0.89,0.19263696426179475
5,семейный,0.496,0.4900000000000002,0.023323807579381184
13,хозяйки,0.5315384615384616,0.53,0.02983187604563895
2,осмотрела,0.575,0.575,0.05499999999999994
18,вынужден,0.5111111111111111,0.4900000000000001,0.0477131345635198
5,произвести,0.6439999999999999,0.6499999999999999,0.06916646586316233
10,ограничивается,0.7539999999999998,0.7649999999999999,0.05407402333838313
3,границами,0.5633333333333331,0.5899999999999999,0.05249338582674511
2,возникнут,0.6649999999999998,0.6649999999999998,0.035000000000000364
6,провозгласил,0.6750000000000002,0.6849999999999998,0.0525198375219625
2,неизбирательных,0.9400000000000002,0.9400000000000002,0.030000000000000027
2,достижимая,0.8300000000000001,0.8300000000000001,0.07000000000000028
4,гробу,0.345,0.3400000000000001,0.025980762113533246
3,токаев,0.5199999999999999,0.5599999999999996,0.06377042156569644
5,выступив,0.506,0.5,0.08800000000000019
3,настойчивым,0.6299999999999996,0.6199999999999992,0.02943920288775967
2,мечтаем,0.49,0.49,0.07999999999999996
13,судане,0.5530769230769231,0.56,0.07053472853137033
2,снабжаться,0.5299999999999998,0.5299999999999998,0.05999999999999961
2,электричеством,0.6000000000000001,0.6000000000000001,0.050000000000000266
8,предметных,0.575,0.5850000000000002,0.055226805085936324
8,согласилась,0.6725000000000001,0.6850000000000003,0.05517019122678466
6,судопроизводство,1.0,1.0,0.07549834435270747
6,состязательности,1.0833333333333333,1.075,0.050221730577731244
2,составляющая,0.8150000000000002,0.8150000000000002,0.0050000000000001155
2,соорганизаторов,0.88,0.88,0.04000000000000015
2,практикума,0.6799999999999997,0.6799999999999997,0.040000000000000036
4,верным,0.3800000000000001,0.3800000000000001,0.010000000000000009
5,огромной,0.42400000000000004,0.4500000000000002,0.08639444426582067
2,разочаровать,0.6050000000000002,0.6050000000000002,0.1050000000000002
1,раскрытый,0.6200000000000001,0.6200000000000001,0.0
9,секрет,0.5744444444444444,0.5899999999999999,0.044748956812449475
6,слепой,0.41666666666666674,0.43000000000000005,0.04678556282539397
4,разойтись,0.6675,0.65,0.04918078893226498
5,умиротворить,0.742,0.75,0.040199502484483576
5,вознаградить,0.7120000000000001,0.71,0.02712931993250103
9,признанием,0.6444444444444444,0.6500000000000004,0.043997755273829646
5,всплеснув,0.6300000000000001,0.65,0.07071067811865472
30,отчаянием,0.6166666666666667,0.585,0.10348376147439213
5,добавила,0.634,0.6200000000000001,0.05571355310873645
7,единое,0.41999999999999993,0.41999999999999993,0.03817254061682106
11,понятия,0.5136363636363636,0.5,0.054817503387932114
13,ядерный,0.4453846153846154,0.45999999999999996,0.08740844745441113
12,арсенал,0.5066666666666667,0.4950000000000001,0.06485025486114569
6,безответственный,1.0166666666666664,1.0149999999999997,0.11308796969124932
10,профессор,0.602,0.6000000000000001,0.052115256883181485
6,кузнецов,0.7066666666666667,0.7100000000000002,0.06368324391514253
8,высших,0.39500000000000013,0.38500000000000023,0.057008771254956826
6,эпизод,0.4283333333333334,0.42500000000000004,0.055201650538930724
6,репутацию,0.6316666666666667,0.6400000000000001,0.047051980711643675
15,уругвая,0.6206666666666666,0.5999999999999996,0.06557099629832971
3,наглядное,0.5333333333333333,0.5699999999999998,0.05185449728701348
1,пособие,0.5,0.5,0.0
12,наклонил,0.521666666666667,0.52,0.041998677227847295
14,вежливо,0.4857142857142858,0.4700000000000002,0.09663734014450147
7,послышалось,0.7214285714285714,0.71,0.08043250434433853
5,откашливание,0.932,0.9700000000000002,0.0754718490564529
4,дорогую,0.4275000000000001,0.43000000000000016,0.05356071321407137
2,обрушиваются,0.72,0.72,0.10999999999999965
1,сделав,0.31999999999999984,0.31999999999999984,0.0
1,вручили,0.43000000000000016,0.43000000000000016,0.0
2,укоризненный,0.84,0.84,0.029999999999999916
3,напряженный,0.7200000000000001,0.77,0.09273618495495718
2,обнародован,0.5999999999999999,0.5999999999999999,0.010000000000000009
21,закон,0.4361904761904762,0.41999999999999993,0.10063967742000081
2,предоставляющий,0.8499999999999999,0.8499999999999999,0.030000000000000027
2,камерунцам,0.6850000000000003,0.6850000000000003,0.05499999999999994
2,проживающим,0.7799999999999998,0.7799999999999998,0.08000000000000052
2,мраморные,0.8600000000000001,0.8600000000000001,0.07999999999999985
10,постели,0.5729999999999998,0.5800000000000001,0.0829517932295619
2,необыкновенными,0.8749999999999998,0.8749999999999998,0.1449999999999998
2,пружинами,0.6300000000000003,0.6300000000000003,0.050000000000000266
3,какова,0.4366666666666667,0.44000000000000006,0.004714045207910347
5,экологических,0.9099999999999998,0.8799999999999999,0.1203328716519305
2,чернобыльского,0.7499999999999999,0.7499999999999999,0.06999999999999995
2,аргументацией,0.8550000000000001,0.8550000000000001,0.04500000000000004
19,вице,0.2794736842105263,0.27,0.05103906493642386
7,оставшиеся,0.6757142857142858,0.6499999999999999,0.08780776777502448
2,оставались,0.6299999999999999,0.6299999999999999,0.18000000000000016
2,незатронутыми,0.815,0.815,0.044999999999999485
2,спадом,0.5200000000000005,0.5200000000000005,0.009999999999999787
1,сношениям,0.5800000000000001,0.5800000000000001,0.0
2,воплощает,0.52,0.52,0.020000000000000018
2,предпочтения,0.7449999999999999,0.7449999999999999,0.035000000000000364
10,дисбаланс,0.704,0.6699999999999999,0.18521339044464355
2,устранен,0.5850000000000002,0.5850000000000002,0.014999999999999902
4,дверям,0.5475000000000001,0.555,0.06495190528383295
2,свояченице,0.77,0.77,0.16000000000000014
2,каламбур,0.5250000000000001,0.5250000000000001,0.014999999999999902
2,разводе,0.5549999999999999,0.5549999999999999,0.06500000000000017
4,четырьмя,0.5025000000000002,0.4900000000000002,0.06869315832017055
11,восстания,0.6000000000000001,0.6200000000000001,0.10642966093750712
2,звеном,0.3999999999999999,0.3999999999999999,0.040000000000000036
5,тронь,0.43200000000000005,0.44000000000000006,0.024819347291981722
9,дополнительной,0.7122222222222221,0.6699999999999999,0.11858215883960675
3,путаницы,0.6066666666666669,0.5600000000000005,0.07318166133366698
6,валерия,0.5216666666666667,0.505,0.09154537429906308
8,старом,0.4324999999999999,0.4299999999999998,0.05889609494694871
6,панельном,0.5016666666666667,0.5000000000000001,0.03337497399083477
6,советских,0.5983333333333333,0.5800000000000001,0.07754926749421229
12,времён,0.46249999999999997,0.48,0.08186625271339429
2,непрямые,0.5300000000000002,0.5300000000000002,0.03000000000000025
2,пословица,0.7299999999999998,0.7299999999999998,0.07000000000000006
1,быки,0.27,0.27,0.0
1,дерутся,0.5600000000000005,0.5600000000000005,0.0
1,трава,0.45999999999999996,0.45999999999999996,0.0
1,невероятная,0.6300000000000003,0.6300000000000003,0.0
4,общинах,0.54,0.5200000000000002,0.08154753215150039
14,сократить,0.5257142857142857,0.52,0.029692299558323646
4,диффузией,0.54,0.52,0.034641016151377546
4,изотропной,0.7125000000000001,0.7100000000000002,0.03897114317029969
4,анизотропной,0.9550000000000001,0.9449999999999998,0.05315072906367316
9,отчетности,0.7500000000000001,0.7700000000000005,0.11205157542647719
8,опирается,0.49375,0.4900000000000001,0.054068821884705416
5,снятие,0.4720000000000001,0.44999999999999996,0.044452221541785734
8,доходило,0.6725000000000001,0.6649999999999999,0.08525696452489968
2,экземпляр,0.5599999999999998,0.5599999999999998,0.019999999999999796
2,справки,0.5600000000000005,0.5600000000000005,0.040000000000000036
2,дебатировался,0.8850000000000001,0.8850000000000001,0.1050000000000001
7,кампанию,0.5185714285714286,0.48,0.06978099852468458
5,созвать,0.4800000000000001,0.48,0.0923038460737147
2,очередное,0.4849999999999999,0.4849999999999999,0.04499999999999993
8,присоединился,0.83625,0.8300000000000001,0.1585825888929803
2,обязательных,0.6250000000000001,0.6250000000000001,0.06500000000000006
4,юридическом,0.6825000000000002,0.7000000000000002,0.12794041581923982
6,яакко,0.6150000000000001,0.6200000000000001,0.1516300322055848
2,лааявы,0.7949999999999997,0.7949999999999997,0.15500000000000003
8,столкнуться,0.6187499999999999,0.585,0.08823795951856551
2,широкомасштабной,0.865,0.865,0.06499999999999972
6,засухой,0.57,0.6000000000000001,0.08386497083606072
5,упоминалось,0.6400000000000001,0.6600000000000001,0.08921883209278203
6,радуйтесь,0.7166666666666667,0.71,0.058783973628494676
17,зная,0.38,0.3899999999999997,0.09184385726681485
2,выехать,0.5299999999999998,0.5299999999999998,0.020000000000000018
5,вмонтированы,0.7819999999999999,0.72,0.09987992791347011
5,педали,0.5599999999999999,0.5300000000000002,0.05059644256269401
2,межправительственном,1.2500000000000004,1.2500000000000004,0.18999999999999995
6,зоолог,0.5883333333333334,0.595,0.05145116346811042
6,основал,0.4333333333333334,0.43000000000000005,0.04068851871911242
8,зоологии,0.61375,0.625,0.06122448448129229
4,обещаем,0.495,0.5000000000000002,0.08077747210701755
2,жалея,0.33000000000000007,0.33000000000000007,0.030000000000000027
22,помогать,0.48227272727272724,0.4700000000000004,0.0594621207295273
2,согласованного,0.8500000000000005,0.8500000000000005,0.04999999999999982
5,наблюдался,0.5940000000000001,0.6099999999999999,0.0646838465151849
11,отток,0.4109090909090909,0.40000000000000036,0.13371982551415929
14,вкладов,0.46357142857142863,0.4500000000000002,0.06629017842110578
7,недопустим,0.6614285714285713,0.6700000000000002,0.11993195349608764
4,заключаются,0.7025000000000001,0.725,0.10848386976873567
6,игнорируются,0.7699999999999999,0.7850000000000001,0.0991631652042901
2,испытаниями,0.7000000000000002,0.7000000000000002,0.020000000000000018
5,шведский,0.476,0.49,0.04317406628984586
10,дизайнер,0.5549999999999999,0.5499999999999999,0.05499999999999996
10,придумал,0.4969999999999999,0.48,0.05235456045083373
5,отбойных,0.5240000000000001,0.5099999999999998,0.08662563131083098
5,молотков,0.6320000000000001,0.6299999999999999,0.0815843122174845
5,гидромолотов,0.976,0.96,0.05607138307550443
5,грохота,0.534,0.54,0.062481997407253305
5,положительны,0.7540000000000001,0.79,0.06374950980203682
7,одиннадцать,0.4842857142857143,0.47999999999999987,0.0714856914468389
7,отправились,0.6085714285714285,0.5899999999999999,0.07917946548886308
6,сберегать,0.7366666666666668,0.6950000000000001,0.08013876853447544
2,отсчет,0.31999999999999984,0.31999999999999984,0.020000000000000018
4,британской,0.5875,0.5849999999999997,0.0526189129496228
4,сохраняющийся,0.8874999999999998,0.9199999999999997,0.06219927652312352
2,престижа,0.565,0.565,0.035000000000000586
2,грубость,0.5299999999999999,0.5299999999999999,0.09999999999999998
3,раздражила,0.6700000000000003,0.6100000000000001,0.11430952132988158
2,придала,0.44000000000000017,0.44000000000000017,0.050000000000000044
4,смелости,0.645,0.665,0.07697402159170355
6,проработали,0.6499999999999999,0.6299999999999999,0.05322906474223769
22,голосованию,0.7254545454545454,0.7199999999999999,0.08467731652505472
3,постконфликтные,0.9066666666666667,0.9100000000000001,0.11025223605694154
5,колеса,0.42000000000000004,0.43000000000000005,0.03033150177620623
5,ремонтный,0.47400000000000003,0.4700000000000002,0.047581509013481314
5,комплект,0.5980000000000001,0.6200000000000001,0.08681013765684288
2,трудоустройству,0.7250000000000001,0.7250000000000001,0.03500000000000014
6,гипсовые,0.5333333333333332,0.4849999999999999,0.11813363431112907
6,повязки,0.5516666666666666,0.56,0.08132581932503898
6,напечатанными,0.8166666666666668,0.8500000000000001,0.08653836657164789
6,принтерах,0.5083333333333332,0.5399999999999996,0.06792561290771615
6,шинами,0.4966666666666668,0.5,0.041499665326629055
8,нова,0.46624999999999983,0.4500000000000002,0.08014635050955221
8,напрасно,0.7324999999999999,0.7150000000000001,0.08104782538723664
18,прокурор,0.5494444444444444,0.58,0.08402858126337606
11,дохинский,0.6136363636363638,0.5800000000000001,0.1337074640789107
11,лихтенштейна,0.9309090909090909,0.9299999999999999,0.09089999954540912
13,чувством,0.4430769230769232,0.43000000000000016,0.07487267298396189
2,предусмотрительно,0.8099999999999996,0.8099999999999996,0.08999999999999986
2,присягнуть,0.5550000000000002,0.5550000000000002,0.07499999999999973
12,холера,0.48750000000000004,0.5,0.06905613658466571
9,нерешенных,0.5933333333333333,0.5900000000000001,0.06912147117775899
7,процедурный,0.6085714285714285,0.6199999999999999,0.06895724792084085
2,учебно,0.4099999999999997,0.4099999999999997,0.06000000000000005
4,просветительских,0.8225,0.8200000000000001,0.025860201081971443
12,предусматривает,0.8750000000000001,0.8800000000000001,0.10523782589924593
6,картин,0.40833333333333327,0.405,0.03975620147292186
4,бледное,0.5775000000000001,0.51,0.16648948915772446
2,младенцев,0.705,0.705,0.004999999999999782
4,баба,0.35499999999999987,0.3099999999999999,0.1061838029079764
2,амр,0.43499999999999983,0.43499999999999983,0.10499999999999976
4,хомсе,0.5425,0.53,0.04322904116447658
4,индонезией,0.7350000000000001,0.73,0.15516120649182907
10,курс,0.3580000000000001,0.3400000000000003,0.09785703858180053
8,ратификацию,0.7637500000000002,0.7600000000000001,0.0864490456858837
6,отказываюсь,0.6166666666666666,0.605,0.049553562491061694
12,серьезность,0.6691666666666668,0.6549999999999999,0.07170057337443142
5,барбадос,0.728,0.6799999999999999,0.18765926569183836
4,трехсторонней,0.7324999999999998,0.7249999999999999,0.03766629793329856
2,основах,0.5650000000000004,0.5650000000000004,0.01499999999999968
2,томасу,0.4500000000000002,0.4500000000000002,0.010000000000000231
3,майр,0.25999999999999995,0.2400000000000002,0.03559026084010415
2,хартингу,0.5950000000000002,0.5950000000000002,0.07499999999999973
6,буэнос,0.5366666666666667,0.56,0.0531245915016974
6,айрес,0.38833333333333336,0.3550000000000001,0.07470311610338329
8,творить,0.385,0.3800000000000001,0.04898979485566354
4,отвратительные,0.75,0.745,0.018708286933869726
2,унося,0.3600000000000003,0.3600000000000003,0.029999999999999805
6,венгерского,0.81,0.79,0.0670820393249937
2,огорчало,0.565,0.565,0.11499999999999994
5,противодействию,0.86,0.8600000000000003,0.13401492454200783
13,внутренних,0.5369230769230768,0.4999999999999998,0.10822942976591735
30,региональному,0.7236666666666668,0.6849999999999999,0.13161771241828432
10,воодушевляют,0.925,0.9200000000000002,0.12909298973995464
4,широких,0.43750000000000006,0.43500000000000005,0.02772634126602346
2,отсталости,0.5549999999999999,0.5549999999999999,0.04500000000000015
11,распоряжении,0.760909090909091,0.77,0.11073757229303609
10,обеспечил,0.6150000000000002,0.595,0.08440971508067066
15,хорошим,0.5080000000000001,0.5,0.05764257685657943
2,прозвучавший,0.6900000000000002,0.6900000000000002,0.050000000000000044
7,субботу,0.46571428571428575,0.43999999999999995,0.0629868791001389
2,мини,0.24,0.24,0.010000000000000009
9,саммите,0.5055555555555556,0.4800000000000004,0.07228202652129159
6,уголовное,0.565,0.57,0.028136571693556996
7,правосудие,0.7214285714285715,0.74,0.07376188939100335
16,странный,0.45499999999999996,0.45,0.04609772228646443
7,необычайное,0.7285714285714285,0.69,0.09463140092388118
5,приключение,0.8459999999999999,0.8399999999999994,0.04079215610874223
3,алмазы,0.6233333333333334,0.5,0.18873850222522756
1,отчуждения,0.6699999999999999,0.6699999999999999,0.0
4,маргинализации,1.085,1.13,0.1023474474522937
5,изгоняли,0.6219999999999999,0.6099999999999999,0.03429285639896458
10,клеймили,0.6430000000000001,0.6300000000000003,0.07576938695805857
6,квартал,0.46666666666666673,0.44999999999999996,0.04642796092394718
6,костюмом,0.5483333333333332,0.5499999999999999,0.05927806414592916
6,удивить,0.5016666666666666,0.5249999999999999,0.10122856426040137
15,кассетных,0.6173333333333332,0.5700000000000003,0.1907692031982335
17,боеприпасов,0.8029411764705879,0.7999999999999998,0.10758114343204063
4,атомная,0.3675000000000001,0.3500000000000001,0.06259992012774476
2,энергоснабжения,0.9999999999999996,0.9999999999999996,0.18999999999999995
12,горестно,0.5241666666666667,0.5149999999999999,0.06575945221453378
6,пожаловалась,0.6583333333333333,0.665,0.08858454843945547
6,молочнице,0.7716666666666666,0.78,0.0735791335154804
1,мгновенным,0.8399999999999999,0.8399999999999999,0.0
1,скользнувшим,0.7400000000000002,0.7400000000000002,0.0
6,опустил,0.5266666666666668,0.5250000000000004,0.13412266359153804
6,подсчётом,0.5433333333333333,0.5450000000000002,0.042295258468165155
2,распространенным,0.8499999999999999,0.8499999999999999,0.020000000000000018
2,представлениям,0.9150000000000001,0.9150000000000001,0.05500000000000005
6,засушливые,0.7633333333333336,0.73,0.09177266598624159
2,неплодородны,0.915,0.915,0.04499999999999993
2,непродуктивны,0.8999999999999999,0.8999999999999999,0.04000000000000048
11,отведенное,0.5945454545454546,0.6099999999999994,0.08542552698788002
4,придаст,0.41999999999999993,0.41999999999999993,0.009999999999999787
2,каракатицу,0.7550000000000001,0.7550000000000001,0.025000000000000133
11,появляются,0.6354545454545456,0.6000000000000001,0.10731124116018263
8,литературе,0.7200000000000001,0.7150000000000001,0.05522680508593624
2,мигранты,0.56,0.56,0.10999999999999988
4,фукусиме,0.6224999999999998,0.6049999999999999,0.05804093383121926
9,судебные,0.5966666666666668,0.5700000000000001,0.07831560082980484
6,наказывают,0.6833333333333332,0.67,0.09049247973665484
6,совершивших,0.7416666666666666,0.74,0.09245118832239109
6,афганским,0.6149999999999999,0.59,0.08655441448399187
6,регулировать,0.6233333333333332,0.6099999999999998,0.031972210155418464
11,афганские,0.6009090909090907,0.5700000000000001,0.07051170701696477
3,брогана,0.4666666666666668,0.43000000000000016,0.05906681715556448
3,мертвым,0.37666666666666654,0.3899999999999997,0.018856180831641284
3,стадионе,0.5033333333333333,0.52,0.03858612300930089
1,случайными,0.56,0.56,0.0
8,двусторонние,0.7312500000000002,0.7250000000000001,0.08766947872549491
2,цивилизованную,0.7549999999999999,0.7549999999999999,0.08499999999999996
2,гуманного,0.4999999999999998,0.4999999999999998,0.050000000000000044
4,спокойного,0.5750000000000002,0.5700000000000003,0.03201562118716412
4,мастерство,0.565,0.5649999999999998,0.08558621384311843
1,молодежного,0.51,0.51,0.0
1,оркестра,0.44999999999999996,0.44999999999999996,0.0
1,симона,0.3299999999999996,0.3299999999999996,0.0
1,боливара,0.43000000000000016,0.43000000000000016,0.0
6,близкого,0.445,0.44499999999999984,0.03095695936834448
8,соседа,0.5874999999999999,0.605,0.10568230693924124
2,наследником,0.7899999999999998,0.7899999999999998,0.029999999999999583
8,великой,0.4100000000000002,0.41000000000000014,0.023452078799117287
2,каждою,0.36500000000000005,0.36500000000000005,0.045000000000000095
2,неделей,0.585,0.585,0.015000000000000124
8,злобно,0.47500000000000003,0.45999999999999996,0.10908712114635717
3,целостного,0.5866666666666668,0.5599999999999996,0.07586537784494042
2,приемную,0.6699999999999997,0.6699999999999997,0.1499999999999997
2,предпочтем,0.74,0.74,0.16000000000000014
2,компромиссное,0.7899999999999999,0.7899999999999999,0.019999999999999907
5,состоянию,0.6199999999999999,0.5599999999999998,0.11081516141756063
14,состоялась,0.6778571428571427,0.6849999999999999,0.07756827144325099
6,курятника,0.59,0.58,0.03958114029012637
6,лязг,0.35000000000000003,0.3400000000000001,0.07023769168568489
16,внесла,0.40062499999999995,0.3899999999999999,0.04588964343945154
2,хрупкая,0.42,0.42,0.06
2,экосистема,0.645,0.645,0.0050000000000001155
3,арктики,0.5266666666666667,0.52,0.024944382578492966
2,открою,0.5599999999999999,0.5599999999999999,1.1102230246251565e-16
5,срочным,0.5720000000000001,0.6099999999999999,0.08207313811473278
6,мощная,0.4166666666666667,0.41000000000000003,0.049888765156985815
3,благого,0.49333333333333335,0.4900000000000002,0.053124591501697196
2,предпосылка,0.6950000000000003,0.6950000000000003,0.004999999999999893
6,целенаправленных,0.8433333333333333,0.8199999999999998,0.1024152766382483
17,легитимности,0.7682352941176471,0.7700000000000002,0.0871263648972435
5,эстония,0.522,0.51,0.08447484832777147
8,весомый,0.42999999999999994,0.4299999999999997,0.057227615711298044
6,итоговому,0.5316666666666666,0.5299999999999998,0.06841458583924616
1,повидимому,0.8200000000000001,0.8200000000000001,0.0
1,поднятую,0.56,0.56,0.0
3,заметили,0.5633333333333331,0.5799999999999998,0.030912061651652143
6,логично,0.5733333333333333,0.5700000000000001,0.05647024782032469
4,технологического,0.935,0.87,0.1581929201955638
2,расширяться,0.6200000000000001,0.6200000000000001,0.07000000000000028
4,спутниковых,0.6300000000000003,0.6200000000000001,0.0300000000000001
10,двойным,0.425,0.3650000000000002,0.10239628899525609
6,стандартам,0.6516666666666666,0.6449999999999996,0.05398044913567211
6,избирательности,0.8616666666666669,0.8600000000000001,0.04524623986832737
3,осуществляемой,0.8766666666666666,0.8499999999999996,0.09177266598624131
4,упразднение,0.7975000000000001,0.8150000000000002,0.10353139620424329
7,аналитики,0.5614285714285713,0.5599999999999998,0.05488392203513873
5,пересматривают,0.7619999999999999,0.7499999999999998,0.0470744091837594
9,прогнозы,0.4977777777777778,0.5099999999999998,0.028974232912011733
4,уедет,0.42500000000000016,0.42000000000000015,0.1061838029079766
7,малым,0.4057142857142857,0.3999999999999999,0.06207303137828714
9,значительными,0.8155555555555556,0.7999999999999998,0.08782699042386433
5,пятнадцатый,0.86,0.8500000000000001,0.06752777206453658
5,окончена,0.6260000000000001,0.6200000000000001,0.025768197453450405
5,уместно,0.614,0.6200000000000001,0.049638694583963354
2,скромен,0.5049999999999999,0.5049999999999999,0.03499999999999992
2,фармацевтические,0.99,0.99,0.010000000000000009
2,оказывалось,0.6899999999999997,0.6899999999999997,0.1399999999999999
5,давление,0.5899999999999999,0.5899999999999999,0.05059644256269411
2,позаботилось,0.735,0.735,0.0050000000000000044
3,людях,0.4666666666666666,0.48,0.04189935029992199
2,оплатив,0.4099999999999999,0.4099999999999999,0.030000000000000027
2,похорон,0.5149999999999997,0.5149999999999997,0.01499999999999968
3,приняв,0.44999999999999973,0.41999999999999993,0.06480740698407818
